,path,filename,full_duration,duration_limit,padding,missing_samples,spectrogram_min,spectrogram_max,mel_spectrogram_min,mel_spectrogram_max,mfcc_min,mfcc_max,spectrogram_path,mel_spectrogram_path,mfcc_path
0,E:\Sample library\2021\[WU] Hat - Bowl.wav,[WU] Hat - Bowl.wav,0.0,8,True,350879,-49.12030029296875,30.87969970703125,-74.40254974365234,5.597448348999023,-651.84521484375,93.57059478759766,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\[WU] Hat - Bowl.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\[WU] Hat - Bowl.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\[WU] Hat - Bowl.npy
1,E:\Sample library\2021\[WU] Clap - Twist.wav,[WU] Clap - Twist.wav,0.0,8,True,348991,-37.83291244506836,42.16708755493164,-57.49006652832031,22.50993537902832,-510.7379455566406,132.9579315185547,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\[WU] Clap - Twist.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\[WU] Clap - Twist.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\[WU] Clap - Twist.npy
2,E:\Sample library\2021\[WU] Perc (30).wav,[WU] Perc (30).wav,0.0,8,True,351196,-53.774375915527344,26.225622177124023,-74.14009094238281,5.859911918640137,-667.2418212890625,34.6925048828125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\[WU] Perc (30).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\[WU] Perc (30).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\[WU] Perc (30).npy
3,E:\Sample library\2021\[WU] Perc (22).wav,[WU] Perc (22).wav,0.0,8,True,349933,-39.27073669433594,40.72926330566406,-59.22842025756836,20.77157974243164,-481.6274108886719,134.08966064453125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\[WU] Perc (22).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\[WU] Perc (22).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\[WU] Perc (22).npy
4,E:\Sample library\2021\[WU] Open Hat - Tech.wav,[WU] Open Hat - Tech.wav,0.0,8,True,335821,-46.32147216796875,33.67852783203125,-71.89216613769531,8.107836723327637,-608.9588012695312,87.46815490722656,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\[WU] Open Hat - Tech.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\[WU] Open Hat - Tech.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\[WU] Open Hat - Tech.npy
5,E:\Sample library\2021\2021 Perc (17).wav,2021 Perc (17).wav,0.47,8,True,331912,-49.99375915527344,30.00623893737793,-75.30154418945312,4.698456764221191,-656.8814086914062,191.6184844970703,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\2021 Perc (17).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\2021 Perc (17).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\2021 Perc (17).npy
6,E:\Sample library\2021\2021 Perc (31).wav,2021 Perc (31).wav,0.14,8,True,346560,-43.33467102050781,36.66532897949219,-66.21566009521484,13.784342765808105,-593.5625,159.02609252929688,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\2021 Perc (31).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\2021 Perc (31).npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\2021 Perc (31).npy
7,E:\Sample library\2021\playboi carti - @ MEH.wav,playboi carti - @ MEH.wav,0.0,8,True,311618,-32.155914306640625,47.844085693359375,-56.66267395019531,23.33732795715332,-429.3172607421875,145.8956298828125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\playboi carti - @ MEH.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\playboi carti - @ MEH.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\playboi carti - @ MEH.npy
8,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Ballad.wav,LA Custom C7 - Ballad.wav,3.84,8,True,183291,-59.947242736816406,20.052757263183594,-80.54208374023438,-0.5420824289321899,-693.9913330078125,236.0860595703125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Ballad.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Ballad.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Ballad.npy
9,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Bright.wav,LA Custom C7 - Bright.wav,5.46,8,True,112219,-57.76410675048828,22.23589324951172,-78.3157730102539,1.6842265129089355,-670.4828491210938,242.17257690429688,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Bright.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Bright.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Bright.npy
10,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Cinematic.wav,LA Custom C7 - Cinematic.wav,8.4,8,False,0,-60.64392852783203,19.3560733795166,-80.59025573730469,-0.590252161026001,-699.569091796875,240.2286376953125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Cinematic.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Cinematic.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Cinematic.npy
11,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Classical.wav,LA Custom C7 - Classical.wav,6.21,8,True,78947,-59.92707443237305,20.072925567626953,-79.83419799804688,0.16580282151699066,-694.0025024414062,227.4504852294922,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Classical.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Classical.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Classical.npy
12,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Club.wav,LA Custom C7 - Club.wav,3.85,8,True,183094,-60.21797561645508,19.782024383544922,-80.7973403930664,-0.7973397374153137,-698.4476318359375,227.79835510253906,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Club.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Club.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Club.npy
13,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Dark Score.wav,LA Custom C7 - Dark Score.wav,7.08,8,True,40753,-55.86812973022461,24.13187026977539,-75.57217407226562,4.427829742431641,-658.2608032226562,206.98809814453125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Dark Score.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Dark Score.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Dark Score.npy
14,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Hard.wav,LA Custom C7 - Hard.wav,3.81,8,True,184866,-60.262367248535156,19.737634658813477,-80.42919158935547,-0.42919427156448364,-724.3675537109375,217.06854248046875,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Hard.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Hard.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Hard.npy
15,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Indie.wav,LA Custom C7 - Indie.wav,3.85,8,True,183094,-55.18357467651367,24.816425323486328,-75.72137451171875,4.278624534606934,-649.694580078125,238.9049530029297,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Indie.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Indie.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Indie.npy
16,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Mellow.wav,LA Custom C7 - Mellow.wav,5.68,8,True,102178,-56.958099365234375,23.041898727416992,-77.54356384277344,2.456434488296509,-661.2474365234375,247.91336059570312,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Mellow.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Mellow.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Mellow.npy
17,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Natural.wav,LA Custom C7 - Natural.wav,5.69,8,True,101981,-56.63443374633789,23.36556625366211,-77.185302734375,2.8146986961364746,-658.015869140625,251.18797302246094,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Natural.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Natural.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Natural.npy
18,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Pop.wav,LA Custom C7 - Pop.wav,5.46,8,True,112022,-53.294837951660156,26.70516014099121,-72.80261993408203,7.197382926940918,-678.1198120117188,220.20074462890625,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Pop.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Pop.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Pop.npy
19,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Rich Ballad.wav,LA Custom C7 - Rich Ballad.wav,5.95,8,True,90562,-56.93644332885742,23.063556671142578,-77.51634979248047,2.4836502075195312,-661.5286254882812,260.933349609375,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Rich Ballad.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Rich Ballad.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Rich Ballad.npy
20,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Rock.wav,LA Custom C7 - Rock.wav,4.59,8,True,150412,-62.38768005371094,17.612321853637695,-82.95633697509766,-2.95633602142334,-722.0198974609375,215.50257873535156,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Rock.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Rock.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Rock.npy
21,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Soft Pop.wav,LA Custom C7 - Soft Pop.wav,4.58,8,True,150806,-57.440452575683594,22.55954933166504,-77.97409057617188,2.025906562805176,-666.7538452148438,247.00814819335938,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Soft Pop.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Soft Pop.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Soft Pop.npy
22,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Softest.wav,LA Custom C7 - Softest.wav,6.88,8,True,49416,-56.76876449584961,23.23123550415039,-77.36492919921875,2.6350674629211426,-659.5027465820312,223.17205810546875,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Softest.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Softest.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Softest.npy
23,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Stage.wav,LA Custom C7 - Stage.wav,3.76,8,True,186834,-62.28594207763672,17.714059829711914,-82.83295440673828,-2.832951307296753,-720.3466186523438,198.2176513671875,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Stage.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Stage.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Stage.npy
24,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Studio.wav,LA Custom C7 - Studio.wav,2.73,8,True,232509,-59.34014129638672,20.65985870361328,-79.92887878417969,0.07112270593643188,-687.841552734375,241.3323974609375,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Studio.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Studio.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Studio.npy
25,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Unreal Smash.wav,LA Custom C7 - Unreal Smash.wav,4.76,8,True,142734,-57.167442321777344,22.832557678222656,-77.85588836669922,2.144111394882202,-693.584228515625,254.23275756835938,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Unreal Smash.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Unreal Smash.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Unreal Smash.npy
26,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Vinyl.wav,LA Custom C7 - Vinyl.wav,4.81,8,True,140569,-62.34550857543945,17.654491424560547,-82.91887664794922,-2.918879508972168,-723.96435546875,281.29071044921875,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Vinyl.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Vinyl.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Vinyl.npy
27,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 - Wash.wav,LA Custom C7 - Wash.wav,17.12,8,False,0,-58.29509735107422,21.70490074157715,-78.87332916259766,1.126673936843872,-663.7695922851562,233.40640258789062,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 - Wash.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 - Wash.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 - Wash.npy
28,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\LA Custom C7 Grand Piano.wav,LA Custom C7 Grand Piano.wav,9.45,8,False,0,-56.6920280456543,23.307971954345703,-77.2620849609375,2.737915515899658,-640.0150756835938,251.82992553710938,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\LA Custom C7 Grand Piano.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\LA Custom C7 Grand Piano.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\LA Custom C7 Grand Piano.npy
29,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Amp Studio.wav,Vintage Vibe EP - Amp Studio.wav,5.59,8,True,106150,-58.419776916503906,21.580223083496094,-78.61299133300781,1.3870091438293457,-675.7899169921875,278.3297119140625,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Amp Studio.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Amp Studio.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Amp Studio.npy
30,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Amp Univibe.wav,Vintage Vibe EP - Amp Univibe.wav,0.0,8,False,0,-54.41157913208008,25.588420867919922,-73.85860443115234,6.141397953033447,-624.776123046875,269.92205810546875,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Amp Univibe.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Amp Univibe.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Amp Univibe.npy
31,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Amp Warm.wav,Vintage Vibe EP - Amp Warm.wav,0.0,8,False,0,-54.41157913208008,25.588420867919922,-73.85860443115234,6.141397953033447,-624.776123046875,269.92205810546875,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Amp Warm.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Amp Warm.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Amp Warm.npy
32,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Drive Wah.wav,Vintage Vibe EP - Drive Wah.wav,0.0,8,False,0,-56.27900695800781,23.720991134643555,-76.65365600585938,3.3463404178619385,-627.8993530273438,253.39242553710938,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Drive Wah.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Drive Wah.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Drive Wah.npy
33,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Suitcase Chorus.wav,Vintage Vibe EP - Suitcase Chorus.wav,0.0,8,False,0,-56.69672393798828,23.30327796936035,-77.29452514648438,2.7054781913757324,-644.4739990234375,259.60528564453125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Suitcase Chorus.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Suitcase Chorus.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Suitcase Chorus.npy
34,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Suitcase Dark.wav,Vintage Vibe EP - Suitcase Dark.wav,0.0,8,False,0,-54.84198760986328,25.15801429748535,-75.0453872680664,4.954614162445068,-617.6975708007812,227.04638671875,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Suitcase Dark.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Suitcase Dark.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Suitcase Dark.npy
35,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Suitcase Phaser.wav,Vintage Vibe EP - Suitcase Phaser.wav,10.68,8,False,0,-51.6883544921875,28.311643600463867,-71.8198013305664,8.18019962310791,-592.32666015625,252.5322265625,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Suitcase Phaser.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Suitcase Phaser.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Suitcase Phaser.npy
36,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Suitcase Vibra 1.wav,Vintage Vibe EP - Suitcase Vibra 1.wav,0.0,8,False,0,-55.944759368896484,24.055240631103516,-76.48263549804688,3.5173628330230713,-632.9208984375,278.7893371582031,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Suitcase Vibra 1.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Suitcase Vibra 1.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Suitcase Vibra 1.npy
37,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Suitcase Vibra 2.wav,Vintage Vibe EP - Suitcase Vibra 2.wav,10.78,8,False,0,-55.246917724609375,24.753084182739258,-75.39102935791016,4.608971118927002,-629.2265625,277.4102783203125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Suitcase Vibra 2.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Suitcase Vibra 2.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Suitcase Vibra 2.npy
38,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Vintage Vibe EP - Suitcase.wav,Vintage Vibe EP - Suitcase.wav,0.0,8,False,0,-57.80240249633789,22.19759750366211,-77.99394989013672,2.0060527324676514,-667.743408203125,282.19708251953125,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Vintage Vibe EP - Suitcase.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Vintage Vibe EP - Suitcase.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Vintage Vibe EP - Suitcase.npy
39,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Aged.wav,Wing Tack Piano - Aged.wav,0.0,8,True,189630,-55.26228713989258,24.737712860107422,-75.01022338867188,4.989776134490967,-651.5748901367188,177.4375,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Aged.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Aged.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Aged.npy
40,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Bright.wav,Wing Tack Piano - Bright.wav,2.5,8,True,242550,-61.32352066040039,18.67647933959961,-81.96861267089844,-1.9686096906661987,-735.2830810546875,167.80560302734375,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Bright.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Bright.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Bright.npy
41,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Desolate Tremolo.wav,Wing Tack Piano - Desolate Tremolo.wav,2.5,8,True,242550,-61.27119445800781,18.72880744934082,-81.05268096923828,-1.0526809692382812,-737.751220703125,308.60693359375,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Desolate Tremolo.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Desolate Tremolo.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Desolate Tremolo.npy
42,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Forsaken.wav,Wing Tack Piano - Forsaken.wav,1.9,8,True,269010,-56.86613464355469,23.133865356445312,-77.08792114257812,2.9120750427246094,-685.740234375,195.8273162841797,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Forsaken.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Forsaken.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Forsaken.npy
43,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Mono Comp.wav,Wing Tack Piano - Mono Comp.wav,2.4,8,True,246960,-53.681732177734375,26.318265914916992,-73.64450073242188,6.355502128601074,-634.1889038085938,209.54678344726562,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Mono Comp.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Mono Comp.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Mono Comp.npy
44,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Mono.wav,Wing Tack Piano - Mono.wav,1.8,8,True,273420,-55.933349609375,24.066650390625,-76.14959716796875,3.850403308868408,-648.1048583984375,166.72903442382812,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Mono.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Mono.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Mono.npy
45,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Slow Tremolo.wav,Wing Tack Piano - Slow Tremolo.wav,2.5,8,True,242550,-54.434749603271484,25.565250396728516,-74.48495483398438,5.515048503875732,-639.1669311523438,152.55453491210938,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Slow Tremolo.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Slow Tremolo.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Slow Tremolo.npy
46,E:\Sample library\2021\KEYSCAPE\Acoustic Pianos\Wing Tack Piano - Tremolo.wav,Wing Tack Piano - Tremolo.wav,1.9,8,True,269010,-48.87908935546875,31.12091064453125,-69.06141662597656,10.938583374023438,-567.1327514648438,140.43557739257812,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\Spectrograms\Wing Tack Piano - Tremolo.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MelSpectrograms\Wing Tack Piano - Tremolo.npy,E:\Documents\My Projects\Filtr\Data\audio_vectors\features\MFCCs\Wing Tack Piano - Tremolo.npy
